id,ts_entry,city,market_id,question,date_str,days_ahead,unit,mb_max_model,mb_consensus,mb_n_models,mb_models_json,market_threshold,overshoot,market_type,no_ask_entry,no_bid_entry,yes_bid_entry,token_yes_id,token_no_id,roe_per_day,risk_distance,score,sim_stake,sim_tokens,stop_price,no_price_last,no_price_max,no_price_min,ticks_tracked,last_update,outcome,close_reason,ts_close,no_price_close,sim_pnl,sim_pnl_pct,is_sandbox
104,2026-03-17T02:15:40.246601,New York,0xa7cad8f1fb022dfabd0f02fb68f67fd5784983bf06e0be1dd346594d7c6d2a4d,Will the highest temperature in New York City be 54°F or higher on March 19?,2026-03-19,2,F,36.15,31.25,12,"{""AIFS"": 31.2, ""GEM15"": 27.12, ""GFS"": 33.12, ""ICON"": 32.96, ""IFS"": 28.01, ""IFS-HR"": 29.03, ""ARPEGE"": 31.53, ""NAM12"": 31.23, ""NBM"": 36.15, ""NEMS"": 30.83, ""NEMS2"": 30.22, ""UKMO"": 33.55}",54.0,17.85,above_equal,0.962,0.961,0.038,19396775756583338772156664070099074459681942608953938270115823735185315135696,28985618137411698590422029442551632147747824156554863232555951736226728598533,1.98,17.85,107.152,5.0,5.1975,0.8177,0.998,0.999,0.961,25,2026-03-19T21:28:18.180841,WIN,EXPIRED_WIN,2026-03-20T01:17:39.124710,1.0,0.1975,3.95,0
106,2026-03-17T02:15:53.910611,Londres,0x1d7586eec1a542e1b430ebb81286159b44766b0c49e756f6b260608b9897bb30,Will the highest temperature in London be 21°C on March 19?,2026-03-19,2,C,16.17,14.97,10,"{""AIFS"": 15.54, ""GEM15"": 13.69, ""GFS"": 13.98, ""ICON"": 16.17, ""IFS"": 14.93, ""IFS-HR"": 14.7, ""ARPEGE"": 14.84, ""NEMS"": 15.58, ""NEMS2"": 15.07, ""UKMO"": 15.18}",21.0,4.83,exact,0.99,0.989,0.01,13274729216614422457650985639711613789646603939423816289201287347019828748146,42387795438936763912969113777665338718750310801868948841783794321653109913457,0.51,4.83,44.91,5.0,5.0505,0.8415,0.999,0.999,0.98,25,2026-03-19T21:28:17.180458,WIN,EXPIRED_WIN,2026-03-20T01:17:38.539191,1.0,0.0505,1.01,0
105,2026-03-17T02:15:51.913458,Dallas,0x08d82fdc2db0173e90a4ff55ac1d6c21db95da11db201dcd8ffbc7e4ab1d4b30,Will the highest temperature in Dallas be 92°F or higher on March 19?,2026-03-19,2,F,63.9,61.27,12,"{""AIFS"": 62.75, ""GEM15"": 61.29, ""GFS"": 62.81, ""ICON"": 60.56, ""IFS"": 62.93, ""IFS-HR"": 63.9, ""ARPEGE"": 58.45, ""NAM12"": 60.55, ""NBM"": 62.31, ""NEMS"": 58.77, ""NEMS2"": 57.29, ""UKMO"": 63.64}",92.0,28.1,above_equal,0.92,0.91,0.08,82958724854614290701144566114568872718199337445262873269437115418618489399097,61846411864603203197096666062274567935458915651443194592760014633662575335003,4.35,28.1,187.098,5.0,5.4348,0.782,0.998,0.998,0.89,25,2026-03-19T21:28:17.679087,WIN,EXPIRED_WIN,2026-03-20T01:17:37.623193,1.0,0.4348,8.7,0
109,2026-03-17T02:16:24.830785,Atlanta,0xdda4f92a1f21550582f83cc908e99b73fce5343e9e06397fd550fccd68e4ee42,Will the highest temperature in Atlanta be 78°F or higher on March 19?,2026-03-19,2,F,47.59,41.24,12,"{""AIFS"": 42.39, ""GEM15"": 31.46, ""GFS"": 38.01, ""ICON"": 41.96, ""IFS"": 41.0, ""IFS-HR"": 40.93, ""ARPEGE"": 39.41, ""NAM12"": 44.51, ""NBM"": 42.63, ""NEMS"": 40.59, ""NEMS2"": 44.37, ""UKMO"": 47.59}",78.0,30.41,above_equal,0.98,0.971,0.02,95853636542589245344589098750118809455336163296779158042213219935712013490121,5579200291119704583542983590586333013655392080809520632072256586779036956521,1.02,30.41,192.229,5.0,5.102,0.833,0.999,0.999,0.98,25,2026-03-19T21:28:16.686288,WIN,EXPIRED_WIN,2026-03-20T01:17:36.583461,1.0,0.102,2.04,0
111,2026-03-17T02:17:09.046561,Sao Paulo,0x689fd68966b93ac84a2c0ae979543221b74aa8c264f1eff6ef372caeb2a4b9be,Will the highest temperature in Sao Paulo be 32°C or higher on March 19?,2026-03-19,2,C,24.25,20.51,10,"{""AIFS"": 20.3, ""GEM15"": 20.2, ""GFS"": 17.93, ""ICON"": 20.69, ""IFS"": 20.6, ""IFS-HR"": 20.67, ""ARPEGE"": 19.87, ""NEMS"": 20.02, ""NEMS2"": 20.58, ""UKMO"": 24.25}",32.0,7.75,above_equal,0.96,0.91,0.04,79489521631856547006548887410327975788337120010138126413948601358055008207850,97410078177825919772795543067458087533765000042179648640361298785621861486297,2.08,7.75,83.063,5.0,5.2083,0.816,0.999,0.999,0.92,25,2026-03-19T21:28:14.177240,WIN,EXPIRED_WIN,2026-03-20T01:17:35.988758,1.0,0.2083,4.17,1
112,2026-03-17T02:17:39.958302,Tel Aviv,0x41a5121b778bf2a6898d00ceb4c8dab18367c9e5d4eb62061771763fe29fc3ac,Will the highest temperature in Tel Aviv be 25°C or higher on March 19?,2026-03-19,2,C,21.59,19.74,10,"{""AIFS"": 20.04, ""GEM15"": 19.04, ""GFS"": 18.97, ""ICON"": 17.3, ""IFS"": 20.85, ""IFS-HR"": 19.76, ""ARPEGE"": 19.47, ""NEMS"": 21.59, ""NEMS2"": 20.35, ""UKMO"": 20.01}",25.0,3.41,above_equal,0.989,0.939,0.011,78737416873376418210971909958921540268712761837534062875534775818921527515330,68464248648330118947966463966820994270107271038706060605590022680253473704237,0.56,3.41,25.477,5.0,5.0556,0.8407,0.998,0.998,0.9,25,2026-03-19T21:28:13.695101,WIN,EXPIRED_WIN,2026-03-20T01:17:35.892078,1.0,0.0556,1.11,1
114,2026-03-17T06:55:50.739234,Seattle,0x22762743e136c7606abff0cd5609c4466273baf853f67e8757679efa68e79fa9,Will the highest temperature in Seattle be 62°F or higher on March 19?,2026-03-19,2,F,53.89,51.91,13,"{""AIFS"": 51.46, ""GEM15"": 51.09, ""GFS"": 51.75, ""ICON"": 53.76, ""IFS"": 50.46, ""IFS-HR"": 50.64, ""ARPEGE"": 50.34, ""NAM12"": 53.89, ""NAM3"": 52.79, ""NBM"": 53.65, ""NEMS"": 52.02, ""NEMS2"": 51.37, ""UKMO"": 51.56}",62.0,8.11,above_equal,0.88,0.8,0.12,87684855776678815267965594395197591031523167968681001764969365245207839126053,84382221226823472849691187908951200470115433770895545193275360320618240229053,6.82,8.11,45.894,5.0,5.6818,0.748,0.994,0.995,0.87,23,2026-03-19T21:28:13.179059,WIN,EXPIRED_WIN,2026-03-20T01:17:35.314166,1.0,0.6818,13.64,0
117,2026-03-17T09:49:27.761342,Singapore,0xb8e24df0bfc90cf59097d777fd8f33aa2e4f7ff4476b427e20ecd6bf73eb2b69,Will the highest temperature in Singapore be 35°C or higher on March 19?,2026-03-19,2,C,33.0,30.65,10,"{""AIFS"": 31.53, ""GEM15"": 32.46, ""GFS"": 30.71, ""ICON"": 31.39, ""IFS"": 31.59, ""IFS-HR"": 30.76, ""ARPEGE"": 33.0, ""NEMS"": 26.44, ""NEMS2"": 27.55, ""UKMO"": 31.06}",35.0,2.0,above_equal,0.989,0.984,0.011,96031271805231078449347669684213804475133169576922498776417310410906919428046,81789572685150547690591291745992074458036417953591375778039564108483173161637,0.56,2.0,2.427,5.0,5.0556,0.8407,0.999,0.999,0.961,20,2026-03-19T15:45:09.786043,WIN,EXPIRED_WIN,2026-03-20T01:17:33.718989,1.0,0.0556,1.11,0
116,2026-03-17T09:47:05.216673,Seoul,0x7c1a458b197b73749996823102e51d0d06fddb1b379d12a1b5c75c083e668847,Will the highest temperature in Seoul be 13°C or higher on March 19?,2026-03-19,2,C,11.16,9.34,10,"{""AIFS"": 10.44, ""GEM15"": 11.16, ""GFS"": 8.82, ""ICON"": 9.79, ""IFS"": 8.41, ""IFS-HR"": 8.36, ""ARPEGE"": 8.54, ""NEMS"": 9.64, ""NEMS2"": 8.8, ""UKMO"": 9.45}",13.0,1.84,above_equal,0.979,0.951,0.021,82470858284420105717919155555814543862886189946287699074823246003877727604104,31727927028183723463284362200528780097815604618918272061256506758706030200176,1.07,1.84,5.603,5.0,5.1073,0.8321,0.999,0.999,0.976,20,2026-03-19T15:45:10.282561,WIN,EXPIRED_WIN,2026-03-20T01:17:33.049014,1.0,0.1073,2.15,0
118,2026-03-17T12:50:19.861645,Londres,0xedb23db5e2efd75ab0804c175f21d7e895d23258d439b8b13c1d802b6d969693,Will the highest temperature in London be 22°C or higher on March 19?,2026-03-19,2,C,16.06,15.09,10,"{""AIFS"": 15.54, ""GEM15"": 13.84, ""GFS"": 14.36, ""ICON"": 16.06, ""IFS"": 15.31, ""IFS-HR"": 15.1, ""ARPEGE"": 14.89, ""NEMS"": 15.47, ""NEMS2"": 15.12, ""UKMO"": 15.17}",22.0,5.94,above_equal,0.995,0.986,0.005,22062029606157351726507704112481593606717705815992065196001883631348427100569,18897398969798035580616753669361194048523494747013760528844292703214556423895,0.25,5.94,59.45,5.0,5.0251,0.8458,0.999,0.999,0.987,21,2026-03-19T21:28:09.682734,WIN,EXPIRED_WIN,2026-03-20T01:17:32.913826,1.0,0.0251,0.5,0
120,2026-03-17T15:57:44.436939,Miami,0x92bc346c9f070e843848c702a42d6a4563dcb427d8c3f5281f7f7c7c4a6aa358,Will the highest temperature in Miami be 84°F or higher on March 19?,2026-03-19,2,F,78.61,74.99,13,"{""NAM3"": 74.53, ""AIFS"": 76.29, ""GEM15"": 70.25, ""GFS"": 78.61, ""ICON"": 75.34, ""IFS"": 75.7, ""IFS-HR"": 74.48, ""ARPEGE"": 75.05, ""NAM12"": 73.53, ""NBM"": 72.79, ""NEMS"": 76.19, ""NEMS2"": 76.55, ""UKMO"": 75.6}",84.0,5.39,above_equal,0.995,0.993,0.005,1182769477330657768163036549278555014133514499442998620942568651111365796925,2636955142734499344221105784746788836434835315530146186898494344415917858994,0.25,5.39,15.426,5.0,5.0251,0.8458,0.996,0.996,0.98,20,2026-03-19T21:28:09.177996,WIN,EXPIRED_WIN,2026-03-20T01:17:32.861984,1.0,0.0251,0.5,0
124,2026-03-17T18:53:23.917773,Munich,0x416879c3758a411d61e360bd9045c406bb87444041f0ee236f12374cb579a146,Will the highest temperature in Munich be 16°C or higher on March 19?,2026-03-19,2,C,12.5,10.98,10,"{""AIFS"": 12.5, ""GEM15"": 9.96, ""GFS"": 10.24, ""ICON"": 12.08, ""IFS"": 11.41, ""IFS-HR"": 10.73, ""ARPEGE"": 10.26, ""NEMS"": 11.11, ""NEMS2"": 10.34, ""UKMO"": 11.22}",16.0,3.5,above_equal,0.987,0.958,0.013,23870672693805921645834143355725000074146281632436326056802732357937929047290,31145720203984591030111018020688360249431873880392286943239419427434355089667,0.66,3.5,27.327,5.0,5.0659,0.8389,0.999,0.999,0.971,19,2026-03-19T21:28:06.176384,WIN,EXPIRED_WIN,2026-03-20T01:17:30.946181,1.0,0.0659,1.32,0
123,2026-03-17T18:53:12.430249,Paris,0xbc3dfe4c4f54f153cdbb5af3812e5f52498b9e4a13974d9d5a1e2593d389f516,Will the highest temperature in Paris be 22°C or higher on March 19?,2026-03-19,2,C,17.39,16.07,10,"{""AIFS"": 15.97, ""GEM15"": 15.73, ""GFS"": 15.79, ""ICON"": 17.0, ""IFS"": 15.25, ""IFS-HR"": 15.85, ""ARPEGE"": 15.04, ""NEMS"": 17.39, ""NEMS2"": 16.77, ""UKMO"": 15.93}",22.0,4.61,above_equal,0.995,0.988,0.005,31813995882351435801096161183857610182242385731835338372558014116894079333331,5482897588700618227235232068017539520546808488123689607785589213911832354402,0.25,4.61,41.717,5.0,5.0251,0.8458,0.998,0.998,0.987,19,2026-03-19T21:28:08.694557,WIN,EXPIRED_WIN,2026-03-20T01:17:30.807097,1.0,0.0251,0.5,0
138,2026-03-18T01:23:44.693789,Paris,0x82eeb0a1badeec0c7ec40c8ea0dbea4c0c917529a81116cdaf9abd39e514db50,Will the highest temperature in Paris be 21°C on March 19?,2026-03-19,1,C,17.39,16.04,10,"{""AIFS"": 15.84, ""GEM15"": 15.73, ""GFS"": 15.79, ""ICON"": 17.0, ""IFS"": 15.16, ""IFS-HR"": 15.79, ""ARPEGE"": 15.04, ""NEMS"": 17.39, ""NEMS2"": 16.69, ""UKMO"": 15.93}",21.0,3.61,exact,0.994,0.993,0.006,81992237585104353990687116407094696181306976269027460035935995219415414072118,72090287956780313119719995295541208495650718517433704943486013739820907206753,0.6,3.61,28.733,5.0,5.0302,0.8449,0.999,0.999,0.984,17,2026-03-19T21:27:54.173771,WIN,EXPIRED_WIN,2026-03-20T01:17:20.589267,1.0,0.0302,0.6,0
